state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
MT,3011190,Forsyth High School District,9,12,4731585683,23702826,1826.876,9.152000000000001,46.483487,-107.075236,2017
MT,3011260,Fort Benton High School District,9,12,3233070741,18671843,1248.296,7.209,47.919734000000005,-110.947208,2017
MT,3011460,Frazer High School District,9,12,1435131950,6388796,554.1080000000001,2.467,48.320693,-105.99073700000001,2017
MT,3011580,Froid High School District,9,12,1074442681,4023602,414.845,1.554,48.336847,-104.666916,2017
MT,3011850,Gardiner High School District,9,12,2099650892,12673610,810.68,4.893,45.104434000000005,-110.519042,2017
MT,3011880,Garfield County High School District,9,12,12112233301,446864348,4676.56,172.535,47.280033,-106.98670600000001,2017
MT,3012300,Geyser High School District,9,12,1085583132,295015,419.14599999999996,0.114,47.264784000000006,-110.527349,2017
MT,3012990,Grass Range High School District,9,12,2038172719,1016932,786.943,0.39299999999999996,46.929873,-108.93656200000001,2017
MT,3013050,Great Falls High School District,9,12,1015835711,16180187,392.216,6.247000000000001,47.556189,-111.216252,2017
MT,3013340,Hardin High School District,9,12,7372589798,45440681,2846.573,17.545,45.520401,-107.45734099999999,2017
MT,3013360,Plenty Coups High School District,9,12,1382267714,713092,533.697,0.275,45.357966,-108.36111100000001,2017
MT,3013400,Harlem High School District,9,12,4584388505,15153653,1770.0420000000001,5.851,48.33721,-108.846653,2017
MT,3013470,Harlowton High School District,9,12,3094170911,12995606,1194.6660000000002,5.018,46.434982,-109.88368799999999,2017
MT,3013590,Havre High School District,9,12,3274341419,28262648,1264.23,10.912,48.689867,-109.781085,2017
MT,3013830,Helena High School District,9,12,4019535618,74205634,1551.951,28.651,46.837198,-112.079774,2017
MT,3014370,Hinsdale High School District,9,12,3975636834,11156335,1535.0020000000002,4.3069999999999995,48.477635,-107.059858,2017
MT,3015120,Jefferson High School District,9,12,2807270872,5404104,1083.893,2.0869999999999997,46.273798,-112.13265,2017
MT,3015260,Joliet High School District,9,12,543597450,5411795,209.88400000000001,2.09,45.522024,-108.991456,2017
MT,3015390,Judith Gap High School District,9,12,651381309,27106,251.5,0.01,46.638569,-109.65284399999999,2017
MT,3015420,Flathead High School District,9,12,3118614524,146730533,1204.104,56.653,48.121094,-114.54793899999999,2017
MT,3016020,Lambert High School District,9,12,1242273008,5178822,479.644,2.0,47.766646,-104.755782,2017
MT,3016230,Laurel High School District,9,12,402671456,5151851,155.472,1.989,45.625499,-108.746325,2017
MT,3016770,Lincoln County High School District,9,12,2791205787,73639003,1077.691,28.432,48.691086999999996,-115.012635,2017
MT,3017040,Lodge Grass High School District,9,12,2986394507,2762129,1153.053,1.0659999999999998,45.207305,-107.403108,2017
MT,3017640,Manhattan High School District,9,12,1226294504,3239363,473.475,1.251,45.927619,-111.11937900000001,2017
MT,3018270,Melstone High School District,9,12,823480560,224341,317.948,0.087,46.620658,-107.848258,2017
MT,3018540,Missoula High School District,9,12,5066341721,54637356,1956.126,21.096,47.029835,-113.81093,2017
MT,3018900,Moore High School District,9,12,934505700,269832,360.815,0.10400000000000001,46.837303999999996,-109.63575,2017
MT,3019500,Noxon High School District,9,12,1435050621,38669366,554.076,14.93,47.995863,-115.78543300000001,2017
MT,3020070,Park City High School District,9,12,253528411,1985685,97.88799999999999,0.767,45.701570000000004,-108.96488500000001,2017
MT,3020100,Park High School District,9,12,3445928844,12468970,1330.481,4.814,45.421428999999996,-110.53276000000001,2017
MT,3020850,Plains High School District,9,12,1334836402,9328447,515.383,3.602,47.545395,-114.886478,2017
MT,3021090,Polson High School District,9,12,1133073972,372211591,437.48199999999997,143.71200000000002,47.785778,-114.23641699999999,2017
MT,3021270,Poplar High School District,9,12,1904498882,11224945,735.331,4.334,48.315042,-105.13897800000001,2017
MT,3021450,Powell County High School District,9,12,6207136627,16252367,2396.589,6.275,46.844225,-112.9311,2017
MT,3021540,Power High School District,9,12,498894071,121807,192.62400000000002,0.047,47.73628,-111.687008,2017
MT,3021900,Rapelje High School District,9,12,1283724845,4122597,495.649,1.5919999999999999,45.958233,-109.19361599999999,2017
MT,3022110,Red Lodge High School District,9,12,1796748402,15000929,693.7280000000001,5.792000000000001,45.203826,-109.42360500000001,2017
MT,3022260,Reedpoint High School District,9,12,469027774,3280768,181.093,1.2670000000000001,45.75563,-109.500882,2017
MT,3022410,Richey High School District,9,12,1901230234,1197664,734.069,0.462,47.534504,-104.94481999999999,2017
MT,3022800,Ronan High School District,9,12,530658378,16971903,204.888,6.553,47.540166,-114.11318600000001,2017
MT,3023070,Roundup High School District,9,12,4126139636,7109241,1593.111,2.745,46.505281,-108.43976299999999,2017
MT,3023400,Saco High School District,9,12,1729808202,30028498,667.883,11.594000000000001,48.529143,-107.422067,2017
MT,3023550,Savage High School District,9,12,721452978,4069245,278.555,1.571,47.506926,-104.45105799999999,2017
MT,3023910,Shelby High School District,9,12,2798203499,45180555,1080.392,17.444000000000003,48.501961,-111.605731,2017
MT,3023970,Shepherd High School District,9,12,644304980,2297444,248.768,0.887,46.022162,-108.41249099999999,2017
MT,3024180,Sheridan High School District,9,12,2141918111,4240382,826.9989999999999,1.6369999999999998,45.152772999999996,-112.08016299999998,2017
MT,3024230,Sidney High School District,9,12,1909746623,24789416,737.357,9.571,47.763287,-104.61699499999999,2017
MT,3024330,Simms High School District,9,12,907797519,424955,350.50300000000004,0.16399999999999998,47.535498,-111.73491200000001,2017
MT,3025050,Stevensville High School District,9,12,688378226,2974640,265.784,1.149,46.508054,-114.046252,2017
MT,3025140,Centerville High School District,9,12,884338574,647887,341.445,0.25,47.237246999999996,-111.207621,2017
MT,3025560,Sweet Grass County High School District,9,12,4776778928,16255397,1844.325,6.276,45.81798,-109.943579,2017
MT,3026100,Thompson Falls High School District,9,12,2522280948,13676962,973.8580000000001,5.281000000000001,47.667711,-115.29575,2017
MT,3026190,Three Forks High School District,9,12,670118174,7761880,258.73400000000004,2.997,45.953586,-111.448848,2017
MT,3026580,Troy High School District,9,12,3535837104,27949860,1365.194,10.792,48.699438,-115.75600800000001,2017
MT,3026670,Turner High School District,9,12,1031274936,1526771,398.17699999999996,0.589,48.862023,-108.47653000000001,2017
MT,3027090,Valier High School District,9,12,1328635071,37394206,512.989,14.437999999999999,48.284964,-112.41963999999999,2017
MT,3027790,Whitefish High School District,9,12,1492157719,30544321,576.125,11.793,48.52919,-114.563902,2017
MT,3027840,Whitehall High School District,9,12,1839538995,1659688,710.25,0.6409999999999999,45.896402,-112.02160500000001,2017
MT,3028170,Willow Creek High School District,9,12,238131898,2643402,91.943,1.021,45.755936,-111.59243500000001,2017
MT,3028620,Wolf Point High School District,9,12,1637859197,6089198,632.381,2.351,48.316811,-105.628677,2017
MT,3028911,Rocky Boy High School District,9,12,356318116,407152,137.575,0.157,48.232661,-109.80138899999999,2017
NH,3300003,John Stark Regional School District,9,12,267249123,4449741,103.185,1.7180000000000002,43.117312,-71.769099,2017
NH,3300017,Exeter Regional Cooperative School District,6,12,208445861,3091687,80.48100000000001,1.194,42.978398,-70.98768199999999,2017
NH,3300049,Prospect Mountain High School Joint Maintenance Agreement District,9,12,275927622,55893099,106.536,21.58,43.442325,-71.25736500000001,2017
NH,3302670,Dresden School District,6,12,126978329,2872195,49.027,1.109,43.721022999999995,-72.18520699999999,2017
NH,3303850,Hollis-Brookline Cooperative School District,7,12,133496403,2457953,51.543,0.9490000000000001,42.742531,-71.61678,2017
NH,3305830,Profile School District,7,12,529128957,2230919,204.298,0.861,44.177045,-71.61873299999999,2017
NH,3306260,Souhegan Cooperative School District,9,12,131390517,1535728,50.73,0.593,42.883981,-71.633172,2017
NH,3307230,Winnacunnet Cooperative School District,9,12,124305721,8736186,47.995,3.373,42.937726,-70.851413,2017
NH,3399965,Pemi-Baker Regional School District,9,12,660103265,23859508,254.86700000000002,9.212,43.832834000000005,-71.696733,2017
NJ,3401770,Black Horse Pike Regional School District,9,12,72494397,1337797,27.99,0.517,39.807254,-75.047827,2017
NJ,3402800,Carlstadt-East Rutherford School District,9,12,19834040,1527331,7.6579999999999995,0.59,40.820502000000005,-74.072556,2017
NJ,3402880,Sterling High School School District,9,12,10206626,0,3.9410000000000003,0.0,39.852216999999996,-75.049797,2017
NJ,3402910,Central Regional School District,7,12,116901767,31418560,45.136,12.130999999999998,39.914332,-74.190386,2017
NJ,3403210,Clearview Regional School District,7,12,90478450,443608,34.934,0.171,39.744182,-75.190525,2017
NJ,3403620,Cumberland Regional School District,9,12,404900824,14179006,156.333,5.475,39.429428,-75.268762,2017
NJ,3403750,Delaware Valley Regional School District,9,12,228743831,3926964,88.318,1.516,40.551027000000005,-75.053211,2017
NJ,3404380,Eastern Camden County Regional School District,9,12,44591382,582820,17.217,0.225,39.832737,-74.952454,2017
NJ,3405610,Freehold Regional School District,9,12,467976745,5847576,180.687,2.258,40.247751,-74.252988,2017
NJ,3405820,Gateway Regional School District,7,12,11065570,2108344,4.272,0.8140000000000001,39.880249,-75.136719,2017
NJ,3406060,Greater Egg Harbor Regional School District,9,12,691061492,74878194,266.82,28.910999999999998,39.518968,-74.619374,2017
NJ,3406660,Hanover Park Regional School District,9,12,66555792,1611456,25.697,0.622,40.808264,-74.404125,2017
NJ,3407050,Henry Hudson Regional School District,7,12,5302028,10105391,2.0469999999999997,3.9019999999999997,40.413197,-74.02063199999999,2017
NJ,3407140,High Point Regional School District,9,12,310027961,5878770,119.70200000000001,2.27,41.204431,-74.660218,2017
NJ,3407590,Hunterdon Central Regional School District,9,12,391674738,2430709,151.226,0.9390000000000001,40.500471999999995,-74.852136,2017
NJ,3407980,Kingsway Regional School District,7,12,135044421,2292125,52.141000000000005,0.885,39.740578,-75.276173,2017
NJ,3408060,Kittatinny Regional School District,7,12,348858569,10091521,134.695,3.8960000000000004,41.123773,-74.834946,2017
NJ,3408190,Lakeland Regional School District,9,12,87125887,10825233,33.639,4.18,41.082081,-74.279009,2017
NJ,3408490,Lenape Regional School District,9,12,831035247,13758044,320.865,5.312,39.851467,-74.693412,2017
NJ,3408500,Lenape Valley Regional School District,9,12,62647495,4081051,24.188000000000002,1.5759999999999998,40.943403,-74.718343,2017
NJ,3409090,Lower Cape May Regional School District,7,12,81162573,9866079,31.337,3.8089999999999997,38.977868,-74.908599,2017
NJ,3409360,Mainland Regional School District,9,12,29537232,4295033,11.404000000000002,1.6580000000000001,39.341062,-74.58153399999999,2017
NJ,3409550,North Warren Regional School District,7,12,299838089,8148384,115.76799999999999,3.1460000000000004,40.982712,-74.984842,2017
NJ,3410440,Monmouth Regional School District,9,12,91608484,641314,35.37,0.248,40.266034999999995,-74.118569,2017
NJ,3410740,Morris Hills Regional School District,9,12,149756079,13095195,57.821000000000005,5.056,40.942135,-74.512095,2017
NJ,3411610,North Hunterdon-Voorhees Regional School District,9,12,424932379,17290912,164.067,6.676,40.660865,-74.894902,2017
NJ,3411700,Northern Burlington Regional School District,7,12,229867703,1281489,88.75200000000001,0.495,40.072790999999995,-74.68196999999999,2017
NJ,3411730,Northern Highlands Regional School District,9,12,21625528,105329,8.35,0.040999999999999995,41.052367,-74.111215,2017
NJ,3411760,Northern Valley Regional School District,9,12,42412758,4217188,16.375999999999998,1.6280000000000001,40.988640000000004,-73.968295,2017
NJ,3412260,River Dell Regional School District,7,12,10991552,523119,4.244,0.20199999999999999,40.943779,-74.034266,2017
NJ,3412510,Pascack Valley Regional School District,9,12,37217711,1193355,14.37,0.461,41.048134999999995,-74.08397099999999,2017
NJ,3412570,Passaic Valley Regional School District,9,12,25205774,757595,9.732000000000001,0.293,40.891177,-74.21157,2017
NJ,3412600,Passaic County Manchester Regional School District,9,12,13370955,131675,5.162999999999999,0.051,40.955073999999996,-74.183638,2017
NJ,3413000,Pinelands Regional School District,7,12,367613579,83439269,141.936,32.216,39.634186,-74.37696700000001,2017
NJ,3413560,Ramapo-Indian Hill Regional School District,9,12,63474311,2061315,24.508000000000003,0.7959999999999999,41.013921999999994,-74.209135,2017
NJ,3413620,Rancocas Valley Regional School District,9,12,100672875,1870096,38.87,0.722,39.986104,-74.805483,2017
NJ,3413750,Red Bank Regional School District,9,12,17141041,2710858,6.617999999999999,1.047,40.336405,-74.051107,2017
NJ,3414400,Rumson-Fair Haven Regional School District,9,12,17221510,6668790,6.649,2.575,40.363975,-74.009838,2017
NJ,3414940,Shore Regional School District,9,12,19945329,6072900,7.7010000000000005,2.345,40.317264,-74.00795500000001,2017
NJ,3415450,Delsea Regional High School School District,7,12,194214557,1908837,74.987,0.737,39.611102,-75.048771,2017
NJ,3415480,Southern Regional School District,7,12,144103109,72749362,55.638999999999996,28.089000000000002,39.686378999999995,-74.245273,2017
NJ,3416870,Wallkill Valley Regional School District,9,12,102804335,2067410,39.693000000000005,0.7979999999999999,41.120964,-74.564328,2017
NJ,3416970,Warren Hills Regional School District,7,12,188847898,783627,72.915,0.303,40.765133,-74.973783,2017
NJ,3417220,Watchung Hills Regional School District,9,12,96771656,962916,37.364000000000004,0.37200000000000005,40.650053,-74.495814,2017
NJ,3417460,West Essex Regional School District,7,12,47200842,659258,18.224,0.255,40.833179,-74.266203,2017
NJ,3417550,West Morris Regional School District,9,12,256457083,1760775,99.01899999999999,0.68,40.78457,-74.715195,2017
NY,3619020,Bellmore-Merrick Central High School District,7,12,36279908,34457788,14.008,13.304,40.618983,-73.54605,2017
NY,3626520,Sewanhaka Central High School District,7,12,29838925,205272,11.520999999999999,0.079,40.714271999999994,-73.69376,2017
NY,3629520,Valley Stream Central High School District,7,12,16422639,44613,6.341,0.017,40.669622,-73.70095,2017
OK,4040001,Secondary Coverage Area in White Oak Public Schools (9-12),9,12,298122892,416029,115.10600000000001,0.161,36.67487,-95.333885,2017
OR,4103630,Harney County Union High School District 1J,9,12,22858014304,238933118,8825.529,92.25299999999999,42.956214,-118.933805,2017
RI,4400420,Foster-Glocester Regional School District,6,12,271777657,9727071,104.934,3.7560000000000002,41.843183,-71.715086,2017
SC,4545013,Beaufort County School District within Beaufort Marine Corps Air Station,7,12,22732032,1261656,8.777000000000001,0.48700000000000004,32.474237,-80.712935,2017
SC,4545079,Richland County School District 2 within Fort Jackson,7,12,211282168,2150149,81.577,0.83,34.039432,-80.825097,2017
TN,4747001,Anderson County School District in Clinton,7,12,29698070,1527971,11.466,0.59,36.097338,-84.128945,2017
TN,4747002,Arlington Community Schools in Lakeland (6-12),6,12,44754406,1055666,17.28,0.408,35.26634,-89.73486,2017
TN,4747029,Cocke County School District in Newport,9,12,14320943,0,5.529,0.0,35.961616,-83.19759499999999,2017
TN,4747031,Coffee County School District in Manchester,9,12,33484843,16384,12.929,0.006,35.461847999999996,-86.083242,2017
TN,4747033,Crockett County School District in Alamo,7,12,130019880,838,50.201,0.0,35.792916,-89.10028,2017
TN,4747034,Crockett County School District in Bells,6,12,84575491,102644,32.655,0.04,35.71629,-89.069962,2017
TN,4747073,Hawkins County School District in Rogersville,9,12,8793013,0,3.395,0.0,36.407965999999995,-83.003786,2017
TN,4747077,Henderson County School District in Lexington,9,12,31939350,485317,12.332,0.187,35.687295,-88.408434,2017
TN,4747079,Henry County School District in Paris,9,12,65252178,165437,25.194000000000003,0.064,36.298491999999996,-88.32470500000001,2017
TN,4747107,McMinn County School District in Athens,9,12,40234454,0,15.535,0.0,35.457311,-84.604153,2017
TN,4747108,McMinn County School District in Etowah,9,12,7561698,0,2.92,0.0,35.338415999999995,-84.52808399999999,2017
TN,4747123,Monroe County School District in Sweetwater,9,12,163413845,6377,63.093999999999994,0.002,35.603028,-84.44376700000001,2017
TN,4747143,Rhea County School District in Dayton,9,12,20191710,613490,7.796,0.237,35.491479,-85.012322,2017
TN,4747149,Rutherford County School District in Murfreesboro,7,12,146478792,374431,56.556000000000004,0.145,35.852164,-86.416022,2017
TN,4747187,Williamson County School District in Franklin,9,12,51971189,343015,20.066,0.132,35.926276,-86.8549,2017
TN,4747189,Wilson County School District in Lebanon,9,12,127439573,10591,49.205,0.004,36.214155,-86.314427,2017
TX,4848021,Elgin/Giddings Independent School Districts (9-12) in McDade,9,12,168400419,476528,65.02,0.184,30.272209000000004,-97.21928100000001,2017
TX,4848143,Stephenville Independent School District (9-12) in Bluff Dale,9,12,180204198,589451,69.577,0.228,32.32756,-98.047832,2017
TX,4848285,Hallettsville Independent School District (9-12) in Vysehrad,9,12,81526213,0,31.476999999999997,0.0,29.438194,-97.025032,2017
TX,4848449,Mount Pleasant Independent School District (9-12) in Winfield,9,12,87817222,3986870,33.906,1.5390000000000001,33.19664,-95.089034,2017
VT,5000006,Essex Community Education Center,9,12,100552793,1278976,38.824,0.494,44.527378999999996,-73.070115,2017
WI,5505490,Nicolet Union High School District,9,12,41648561,969422,16.081,0.374,43.158282,-87.922342,2017
WI,5506120,Hartford Union High School District,9,12,463520623,5733595,178.96599999999998,2.214,43.302683,-88.404138,2017
WI,5506180,Arrowhead Union High School District,9,12,160798093,14360369,62.083999999999996,5.545,43.132583000000004,-88.34723199999999,2017
WI,5507650,Lake Geneva-Genoa City Union High School District,9,12,229885246,2572091,88.759,0.993,42.571329,-88.401189,2017
WI,5509630,Lakeland Union High School District,9,12,1601298228,324137352,618.265,125.15,45.979257000000004,-89.781769,2017
WI,5513290,Westosha Central High School District,9,12,359807324,4125456,138.922,1.5930000000000002,42.589624,-88.080989,2017
WI,5515150,Union Grove Union High School District,9,12,216171800,708187,83.464,0.273,42.742874,-88.024242,2017
WI,5515480,Big Foot Union High School District,9,12,190146562,282991,73.416,0.109,42.529253999999995,-88.630542,2017
WI,5515600,Waterford Union High School District,9,12,217010091,6619841,83.788,2.556,42.785921,-88.194275,2017
WI,5516770,Wilmot Union High School District,9,12,113189189,11778109,43.703,4.548,42.524901,-88.210215,2017
